0.72,1518.499146,1808.042114,10.182585,9.678350,12.141382,148.409790,118.529945,1444.041260
0.74,1508.991333,1808.042114,10.118213,9.522589,12.141382,148.409790,116.642555,1421.048584
0.76,1499.440063,1808.041992,10.053536,9.372177,12.141381,148.409790,114.820221,1398.849243
0.78,1489.845093,1808.042114,9.988579,9.226762,12.141381,148.409790,113.058838,1377.391724
0.8,1480.215576,1808.042114,9.923356,9.086032,12.141383,148.409790,111.354416,1356.629028
0.82,1470.547119,1808.041992,9.857884,8.949696,12.141382,148.409790,109.703522,1336.518066
0.84,1460.846680,1808.042114,9.792183,8.817490,12.141381,148.409790,108.102989,1317.020020
0.86,1451.115601,1808.041992,9.726270,8.689171,12.141382,148.409790,106.549744,1298.098877
0.88,1441.355713,1808.042114,9.660163,8.564516,12.141383,148.409790,105.041206,1279.721558
0.9,1431.572266,1808.042114,9.593880,8.443322,12.141382,148.409775,103.574783,1261.857910
0.92,1421.764282,1808.042114,9.527437,8.325400,12.141382,148.409790,102.148262,1244.479980
0.94,1411.936768,1808.041992,9.460850,8.210574,12.141382,148.409790,100.759445,1227.561523
0.96,1402.089844,1808.041992,9.394139,8.098686,12.141381,148.409790,99.406448,1211.079224
0.98,1392.229370,1808.041870,9.327315,7.989583,12.141382,148.409775,98.087372,1195.010620
1,1382.354614,1808.042236,9.260401,7.883129,12.141382,148.409790,96.800613,1179.335449
1.02,1372.469971,1808.042114,9.193407,7.779194,12.141382,148.409790,95.544533,1164.034302
1.04,1362.576904,1808.041992,9.126351,7.677658,12.141382,148.409790,94.317772,1149.089722
1.06,1352.677246,1808.042114,9.059250,7.578411,12.141382,148.409790,93.118866,1134.484985
1.08,1342.776001,1808.041992,8.992117,7.481348,12.141381,148.409790,91.946640,1120.205078
1.1,1332.871216,1808.042114,8.924969,7.386373,12.141382,148.409790,90.799843,1106.235229
1.12,1322.967407,1808.041992,8.857819,7.293393,12.141382,148.409790,89.677429,1092.562134
1.14,1313.065796,1808.042236,8.790681,7.202323,12.141382,148.409790,88.578308,1079.173096
1.16,1303.170898,1808.041992,8.723571,7.113087,12.141382,148.409790,87.501587,1066.056519
1.18,1293.281372,1808.041992,8.656500,7.025605,12.141382,148.409790,86.446251,1053.201172
1.2,1283.401733,1808.042114,8.589484,6.939810,12.141382,148.409790,85.411568,1040.596558
1.22,1273.532959,1808.042114,8.522535,6.855636,12.141381,148.409790,84.396637,1028.233276
1.24,1263.677246,1808.042114,8.455667,6.773019,12.141382,148.409790,83.400764,1016.101746
1.26,1253.835693,1808.042114,8.388891,6.691903,12.141381,148.409790,82.423203,1004.193604
1.28,1244.010986,1808.042236,8.322221,6.612230,12.141383,148.409805,81.463326,992.500610
1.3,1234.204590,1808.042114,8.255667,6.533949,12.141382,148.409790,80.520439,981.014832
1.32,1224.418579,1808.042236,8.189242,6.457013,12.141381,148.409790,79.593987,969.729492
1.34,1214.654175,1808.041992,8.122959,6.381373,12.141381,148.409790,78.683434,958.637329
1.36,1204.914062,1808.042236,8.056826,6.306986,12.141383,148.409790,77.788177,947.732056
1.38,1195.197998,1808.042114,7.990856,6.233811,12.141383,148.409790,76.907791,937.007263
1.4,1185.509521,1808.042114,7.925059,6.161808,12.141382,148.409790,76.041718,926.457458
1.42,1175.848145,1808.041992,7.859446,6.090938,12.141381,148.409775,75.189568,916.076904
1.44,1166.217041,1808.042114,7.794024,6.021168,12.141382,148.409790,74.350861,905.860474
1.46,1156.617310,1808.042114,7.728806,5.952463,12.141382,148.409790,73.525246,895.803101
1.48,1147.049805,1808.042114,7.663799,5.884792,12.141382,148.409790,72.712265,885.900146
1.5,1137.516479,1808.042114,7.599013,5.818123,12.141381,148.409790,71.911621,876.146973
1.52,1128.017334,1808.041992,7.534457,5.752428,12.141381,148.409790,71.122902,866.539490
1.54,1118.555298,1808.042114,7.470139,5.687680,12.141381,148.409775,70.345825,857.073486
1.56,1109.131470,1808.042114,7.406066,5.623851,12.141381,148.409790,69.580009,847.745178
1.58,1099.746338,1808.041992,7.342248,5.560917,12.141382,148.409790,68.825241,838.550842
1.6,1090.399902,1808.042114,7.278692,5.498855,12.141383,148.409790,68.081131,829.486877
1.62,1081.096069,1808.041992,7.215405,5.437640,12.141382,148.409775,67.347481,820.550049
1.64,1071.833496,1808.041992,7.152392,5.377251,12.141382,148.409790,66.623970,811.736938
1.66,1062.613892,1808.042114,7.089664,5.317667,12.141382,148.409790,65.910400,803.044739
1.68,1053.438843,1808.042114,7.027224,5.258869,12.141381,148.409790,65.206474,794.470276
1.7,1044.307983,1808.042114,6.965080,5.200838,12.141381,148.409790,64.512009,786.010864
1.72,1035.224243,1808.041992,6.903237,5.143554,12.141382,148.409790,63.826736,777.663635
1.74,1026.186523,1808.042114,6.841701,5.087000,12.141382,148.409790,63.150501,769.426270
1.76,1017.196228,1808.042114,6.780476,5.031159,12.141383,148.409790,62.483032,761.296021
1.78,1008.255066,1808.041992,6.719570,4.976016,12.141382,148.409790,61.824203,753.270691
1.8,999.361755,1808.042114,6.658986,4.921552,12.141382,148.409775,61.173759,745.347839
1.82,990.518616,1808.042114,6.598728,4.867757,12.141382,148.409790,60.531555,737.525452
1.84,981.726562,1808.042114,6.538803,4.814613,12.141382,148.409790,59.897442,729.801270
1.86,972.985352,1808.042114,6.479214,4.762108,12.141382,148.409790,59.271206,722.173340
1.88,964.295532,1808.041992,6.419964,4.710227,12.141382,148.409790,58.652737,714.639709
1.9,955.658081,1808.042114,6.361057,4.658959,12.141382,148.409790,58.041817,707.198425
1.92,947.074036,1808.041992,6.302498,4.608291,12.141381,148.409790,57.438362,699.847839
1.94,938.542542,1808.041992,6.244289,4.558209,12.141382,148.409790,56.842175,692.585999
1.96,930.064819,1808.041870,6.186434,4.508705,12.141382,148.409775,56.253162,685.411377
1.98,921.641785,1808.042114,6.128933,4.459766,12.141382,148.409790,55.671150,678.322205
2,913.272949,1808.042236,6.071794,4.411381,12.141382,148.409790,55.096050,671.317078
2.02,904.958984,1808.042114,6.015015,4.363540,12.141382,148.409790,54.527706,664.394348
2.04,896.700806,1808.042114,5.958600,4.316232,12.141382,148.409790,53.966007,657.552612
2.06,888.498413,1808.041992,5.902551,4.269449,12.141382,148.409790,53.410839,650.790405
2.08,880.351501,1808.041992,5.846869,4.223181,12.141382,148.409790,52.862076,644.106445
2.1,872.261536,1808.042114,5.791558,4.177418,12.141382,148.409790,52.319637,637.499329
2.12,864.227661,1808.042114,5.736618,4.132152,12.141382,148.409790,51.783394,630.967834
2.14,856.250244,1808.042114,5.682051,4.087375,12.141382,148.409790,51.253258,624.510681
2.16,848.330322,1808.041992,5.627857,4.043077,12.141381,148.409790,50.729118,618.126526
2.18,840.467346,1808.041992,5.574039,3.999251,12.141382,148.409790,50.210892,611.814453
2.2,832.661560,1808.042114,5.520595,3.955889,12.141382,148.409790,49.698467,605.573120
2.22,824.913147,1808.041992,5.467529,3.912982,12.141381,148.409790,49.191769,599.401550
2.24,817.222168,1808.041992,5.414840,3.870525,12.141382,148.409790,48.690701,593.298523
2.26,809.588745,1808.042114,5.362530,3.828509,12.141383,148.409790,48.195183,587.263123
2.28,802.013062,1808.042236,5.310596,3.786927,12.141382,148.409790,47.705124,581.294250
2.3,794.495178,1808.042114,5.259042,3.745773,12.141382,148.409790,47.220451,575.390991
2.32,787.035034,1808.041992,5.207866,3.705040,12.141382,148.409790,46.741077,569.552368
2.34,779.632568,1808.042114,5.157067,3.664721,12.141382,148.409790,46.266930,563.777405
2.36,772.287659,1808.041992,5.106648,3.624811,12.141382,148.409790,45.797943,558.065247
2.38,765.000610,1808.041992,5.056607,3.585302,12.141382,148.409790,45.334030,552.414917
2.4,757.771240,1808.042114,5.006944,3.546190,12.141382,148.409790,44.875126,546.825745
2.42,750.599670,1808.041992,4.957657,3.507466,12.141381,148.409790,44.421154,541.296631
2.44,743.485413,1808.042114,4.908746,3.469127,12.141381,148.409790,43.972057,535.826904
2.46,736.428711,1808.042114,4.860212,3.431166,12.141381,148.409790,43.527771,530.415771
2.48,729.428894,1808.042114,4.812053,3.393578,12.141382,148.409790,43.088215,525.062317
2.5,722.486755,1808.042114,4.764268,3.356358,12.141382,148.409790,42.653343,519.765930
2.52,715.601990,1808.042114,4.716856,3.319499,12.141381,148.409790,42.223083,514.525696
2.54,708.773560,1808.042114,4.669815,3.282997,12.141382,148.409790,41.797379,509.341003
2.56,702.002258,1808.042236,4.623146,3.246847,12.141383,148.409805,41.376167,504.211060
2.58,695.287598,1808.042114,4.576846,3.211044,12.141382,148.409790,40.959385,499.135223
2.6,688.629639,1808.042114,4.530914,3.175582,12.141382,148.409790,40.546997,494.112762
2.62,682.027710,1808.042114,4.485349,3.140458,12.141382,148.409790,40.138931,489.143066
2.64,675.481506,1808.042236,4.440151,3.105666,12.141381,148.409790,39.735142,484.225464
2.66,668.991699,1808.042114,4.395315,3.071201,12.141382,148.409790,39.335567,479.359192
2.68,662.557312,1808.041992,4.350842,3.037060,12.141381,148.409790,38.940163,474.543701
2.7,656.178650,1808.042114,4.306729,3.003237,12.141382,148.409790,38.548874,469.778381
2.72,649.854614,1808.042236,4.262975,2.969729,12.141383,148.409790,38.161652,465.062653
2.74,643.586304,1808.042114,4.219578,2.936531,12.141382,148.409790,37.778442,460.395813
2.76,637.372009,1808.042114,4.176537,2.903638,12.141383,148.409790,37.399208,455.777435
2.78,631.212280,1808.042236,4.133848,2.871046,12.141382,148.409790,37.023888,451.206726
2.8,625.106689,1808.042114,4.091511,2.838752,12.141382,148.409790,36.652447,446.683319
2.82,619.055176,1808.041992,4.049523,2.806751,12.141381,148.409790,36.284836,442.206543
2.84,613.057190,1808.041992,4.007882,2.775038,12.141381,148.409775,35.921005,437.775848
2.86,607.112427,1808.042114,3.966586,2.743611,12.141382,148.409790,35.560921,433.390778
2.88,601.220703,1808.042114,3.925634,2.712466,12.141382,148.409790,35.204529,429.050781
2.9,595.381897,1808.042114,3.885022,2.681598,12.141382,148.409790,34.851795,424.755280
2.92,589.595276,1808.042114,3.844749,2.651004,12.141382,148.409790,34.502666,420.503845
2.94,583.861084,1808.041992,3.804813,2.620679,12.141382,148.409790,34.157116,416.295959
2.96,578.178284,1808.042114,3.765210,2.590621,12.141382,148.409790,33.815098,412.131073
2.98,572.547485,1808.041992,3.725939,2.560825,12.141382,148.409790,33.476570,408.008728
3,566.967102,1808.042114,3.686998,2.531288,12.141381,148.409790,33.141487,403.928497
3.02,561.438477,1808.042114,3.648383,2.502005,12.141382,148.409775,32.809822,399.889771
3.04,555.959717,1808.041992,3.610094,2.472976,12.141381,148.409790,32.481537,395.892273
3.06,550.531372,1808.041992,3.572126,2.444194,12.141381,148.409790,32.156582,391.935455
3.08,545.152954,1808.042114,3.534479,2.415657,12.141381,148.409775,31.834932,388.018829
3.1,539.824036,1808.041992,3.497148,2.387361,12.141381,148.409790,31.516537,384.142059
3.12,534.544312,1808.042114,3.460133,2.359303,12.141381,148.409790,31.201382,380.304565
3.14,529.313416,1808.042114,3.423429,2.331479,12.141382,148.409790,30.889421,376.506012
3.16,524.130798,1808.041992,3.387036,2.303886,12.141382,148.409790,30.580612,372.745941
3.18,518.996704,1808.042114,3.350950,2.276521,12.141381,148.409790,30.274935,369.024017
3.2,513.910278,1808.042114,3.315168,2.249381,12.141383,148.409790,29.972345,365.339722
3.22,508.871155,1808.041992,3.279689,2.222462,12.141381,148.409790,29.672810,361.692719
3.24,503.879211,1808.041992,3.244509,2.195761,12.141382,148.409775,29.376303,358.082581
3.26,498.934265,1808.041992,3.209625,2.169275,12.141382,148.409790,29.082787,354.508881
3.28,494.035400,1808.041992,3.175037,2.142999,12.141382,148.409790,28.792229,350.971252
3.3,489.182709,1808.042114,3.140740,2.116933,12.141383,148.409790,28.504601,347.469391
3.32,484.375824,1808.042114,3.106732,2.091071,12.141382,148.409790,28.219873,344.002777
3.34,479.614349,1808.042114,3.073010,2.065411,12.141382,148.409790,27.938005,340.571106
3.36,474.897644,1808.042114,3.039571,2.039950,12.141381,148.409790,27.658979,337.174011
3.38,470.225677,1808.042114,3.006415,2.014685,12.141382,148.409790,27.382757,333.811127
3.4,465.598145,1808.042114,2.973536,1.989612,12.141381,148.409790,27.109308,330.482178
3.42,461.014343,1808.042114,2.940933,1.964728,12.141382,148.409790,26.838612,327.186584
3.44,456.474213,1808.041992,2.908603,1.940031,12.141382,148.409790,26.570635,323.924194
3.46,451.977417,1808.042236,2.876544,1.915516,12.141382,148.409790,26.305344,320.694580
3.48,447.523438,1808.042114,2.844752,1.891182,12.141382,148.409790,26.042715,317.497467
3.5,443.111694,1808.042114,2.813226,1.867024,12.141383,148.409790,25.782721,314.332428
3.52,438.742432,1808.042114,2.781961,1.843040,12.141383,148.409790,25.525333,311.199158
3.54,434.415009,1808.041992,2.750957,1.819227,12.141382,148.409790,25.270527,308.097321
3.56,430.129211,1808.041992,2.720209,1.795581,12.141382,148.409790,25.018270,305.026611
3.58,425.884338,1808.042114,2.689715,1.772100,12.141382,148.409790,24.768541,301.986755
3.6,421.680054,1808.042114,2.659473,1.748779,12.141382,148.409775,24.521309,298.977325
3.62,417.516357,1808.042114,2.629480,1.725617,12.141382,148.409790,24.276554,295.998108
3.64,413.392944,1808.042114,2.599733,1.702610,12.141382,148.409790,24.034246,293.048737
3.66,409.308990,1808.041992,2.570229,1.679754,12.141382,148.409790,23.794361,290.128876
3.68,405.264587,1808.042114,2.540966,1.657047,12.141382,148.409790,23.556879,287.238281
3.7,401.259247,1808.041992,2.511941,1.634485,12.141382,148.409775,23.321768,284.376648
3.72,397.292694,1808.042114,2.483151,1.612065,12.141382,148.409790,23.089005,281.543640
3.74,393.364319,1808.041992,2.454594,1.589784,12.141382,148.409775,22.858570,278.738983
3.76,389.474091,1808.041992,2.426266,1.567638,12.141382,148.409790,22.630434,275.962372
3.78,385.621613,1808.042114,2.398166,1.545624,12.141383,148.409790,22.404577,273.213593
3.8,381.806519,1808.042114,2.370291,1.523739,12.141382,148.409790,22.180975,270.492249
3.82,378.028381,1808.041992,2.342636,1.501979,12.141382,148.409790,21.959606,267.798126
3.84,374.287048,1808.041992,2.315202,1.480340,12.141381,148.409790,21.740442,265.130951
3.86,370.581940,1808.041992,2.287983,1.458820,12.141381,148.409790,21.523464,262.490448
3.88,366.912994,1808.041992,2.260978,1.437415,12.141382,148.409790,21.308653,259.876343
3.9,363.279755,1808.042114,2.234184,1.416120,12.141382,148.409790,21.095984,257.288330
3.92,359.682037,1808.041870,2.207597,1.394933,12.141382,148.409775,20.885433,254.726181
3.94,356.119293,1808.042114,2.181217,1.373850,12.141383,148.409790,20.676979,252.189621
3.96,352.591217,1808.042114,2.155039,1.352866,12.141382,148.409790,20.470606,249.678391
3.98,349.097595,1808.042236,2.129061,1.331977,12.141383,148.409805,20.266285,247.192261
4,345.638184,1808.042236,2.103280,1.311180,12.141382,148.409790,20.064001,244.730942
4.02,342.212799,1808.041992,2.077694,1.290471,12.141382,148.409790,19.863733,242.294189
4.04,338.820709,1808.042114,2.052300,1.269845,12.141382,148.409790,19.665459,239.881775
4.06,335.461670,1808.042114,2.027094,1.249297,12.141382,148.409790,19.469156,237.493423
4.08,332.135712,1808.042114,2.002074,1.228824,12.141382,148.409790,19.274809,235.128876
4.1,328.842438,1808.042114,1.977239,1.208420,12.141383,148.409790,19.082396,232.787979
4.12,325.581177,1808.041992,1.952583,1.188081,12.141382,148.409790,18.891893,230.470444
4.14,322.352020,1808.041992,1.928106,1.167801,12.141381,148.409775,18.703289,228.175980
4.16,319.154510,1808.041992,1.903804,1.147576,12.141382,148.409790,18.516562,225.904419
4.18,315.988525,1808.042114,1.879674,1.127400,12.141382,148.409790,18.331690,223.655533
4.2,312.853485,1808.042114,1.855713,1.107267,12.141382,148.409790,18.148657,221.429047
4.22,309.749329,1808.041992,1.831919,1.087172,12.141382,148.409775,17.967445,219.224808
4.24,306.675659,1808.042114,1.808289,1.067108,12.141382,148.409790,17.788033,217.042511
4.26,303.632233,1808.042236,1.784820,1.047069,12.141382,148.409790,17.610405,214.881973
4.28,300.618652,1808.042114,1.761508,1.027048,12.141382,148.409790,17.434544,212.742981
4.3,297.634888,1808.041992,1.738352,1.007037,12.141381,148.409790,17.260429,210.625305
4.32,294.680389,1808.041992,1.715348,0.987029,12.141381,148.409790,17.088043,208.528748
4.34,291.754913,1808.042114,1.692493,0.967017,12.141382,148.409805,16.917370,206.453079
4.36,288.858398,1808.041992,1.669784,0.946990,12.141382,148.409790,16.748392,204.398132
4.38,285.990143,1808.042114,1.647219,0.926941,12.141382,148.409775,16.581093,202.363632
4.4,283.150604,1808.042114,1.624793,0.906859,12.141382,148.409790,16.415455,200.349396
4.42,280.338776,1808.041992,1.602504,0.886734,12.141382,148.409790,16.251461,198.355270
4.44,277.554749,1808.041992,1.580349,0.866554,12.141381,148.409790,16.089096,196.380981
4.46,274.798218,1808.042114,1.558326,0.846307,12.141382,148.409790,15.928341,194.426376
4.48,272.068695,1808.041992,1.536429,0.825980,12.141382,148.409790,15.769181,192.491241
4.5,269.366302,1808.042236,1.514657,0.805559,12.141381,148.409790,15.611602,190.575409
4.52,266.690582,1808.042114,1.493006,0.785026,12.141383,148.409790,15.455587,188.678635
4.54,264.041412,1808.042114,1.471473,0.764366,12.141382,148.409790,15.301119,186.800781
4.56,261.418091,1808.042236,1.450053,0.743557,12.141382,148.409790,15.148182,184.941605
4.58,258.821045,1808.041992,1.428744,0.722580,12.141381,148.409790,14.996764,183.100952
4.6,256.249359,1808.042114,1.407543,0.701410,12.141382,148.409790,14.846845,181.278641
4.62,253.703232,1808.042114,1.386445,0.680020,12.141382,148.409790,14.698414,179.474487
4.64,251.182297,1808.041992,1.365447,0.658379,12.141382,148.409790,14.551450,177.688278
4.66,248.686310,1808.042114,1.344544,0.636454,12.141382,148.409790,14.405948,175.919876
4.68,246.214981,1808.042114,1.323735,0.614204,12.141382,148.409790,14.261886,174.169098
4.7,243.768066,1808.042114,1.303012,0.591583,12.141381,148.409790,14.119255,172.435699
4.72,241.345428,1808.041992,1.282374,0.568538,12.141382,148.409790,13.978034,170.719620
4.74,238.946747,1808.042236,1.261816,0.545004,12.141382,148.409805,13.838213,169.020615
4.76,236.571732,1808.041992,1.241333,0.520905,12.141382,148.409790,13.699778,167.338516
4.78,234.220337,1808.042114,1.220922,0.496150,12.141382,148.409790,13.562714,165.673172
4.8,231.892212,1808.042114,1.200576,0.470622,12.141382,148.409790,13.427005,164.024399
4.82,229.587158,1808.042114,1.180291,0.444179,12.141382,148.409790,13.292642,162.392059
4.84,227.304871,1808.041992,1.160064,0.416634,12.141381,148.409790,13.159610,160.775970
4.86,225.045212,1808.041992,1.139887,0.387741,12.141382,148.409790,13.027893,159.175949
4.88,222.807983,1808.042114,1.119756,0.357158,12.141381,148.409790,12.897481,157.591904
4.9,220.592896,1808.042114,1.099665,0.324395,12.141383,148.409805,12.768358,156.023575
4.92,218.399841,1808.042114,1.079608,0.288695,12.141381,148.409790,12.640514,154.470871
4.94,216.228409,1808.041992,1.059579,0.248779,12.141381,148.409790,12.513936,152.933670
4.96,214.078552,1808.042114,1.039571,0.202143,12.141382,148.409790,12.388608,151.411713
4.98,211.950027,1808.041992,1.019578,0.142301,12.141381,148.409790,12.264520,149.904938
